id saoNumber fopNumber
US20140345064A1 14 22
US20020169092A1 3 2
US20140373404A1 26 21
US20120227294A1 11 17
US20120003353A1 8 111
US5166255A 4 19
US8796364B2 11 23
US20130331098A1 14 123
US20100195632A1 4 25
US20110286437A1 19 27
US20120185419A1 4 12
US20150112716A1 14 70
US20030023461A1 46 83
US20040059599A1 39 60
US20110029350A1 14 12
US20040044644A1 9 41
US20130299688A1 9 26
US20120037797A1 10 36
US20090294645A1 43 33
US20120022943A1 12 72
US20100153831A1 26 66
US20090204476A1 14 16
US20090289956A1 27 42
US20090171906A1 5 18
US20130055517A1 16 28
US20100240563A1 1 4
US20120055643A1 2 9
US20140058584A1 6 22
US20050288934A1 1 16
US20060047386A1 9 13
US20050165696A1 8 12
US20020040342A1 14 24
US20120265197A1 13 31
US20020022870A1 9 45
US20130062774A1 14 50
US20080318435A1 6 10
US20030124842A1 10 23
US20120230310A1 24 19
US20050152313A1 25 24
US20130327378A1 9 81
US20040200523A1 42 188
US20110048499A1 17 27
US20120007114A1 10 14
US20130004752A1 1 27
US20040076863A1 12 20
US20040150312A1 10 14
US20070125493A1 16 25
US20130327382A1 8 48
US20140207397A1 11 34
US20100094496A1 13 42
US20130119947A1 17 20
US20140184605A1 7 66
US20060288261A1 16 29
US20080280280A1 22 30
US20080059291A1 8 26
US20130145301A1 11 17
US20130139113A1 12 14
US20130125180A1 9 13
US20050135419A1 10 24
US20120138115A1 9 18
US20050161072A1 12 51
US20060243317A1 8 17
US20120258249A1 6 20
US4525512A 4 4
US20050032954A1 7 6
US20070043159A1 5 6
US20100203003A1 2 10
US20120303333A1 20 32
US20070217672A1 9 22
US20150006610A1 13 20
US20140344169A1 9 18
US20140379931A1 10 32
US20090158182A1 14 18
US20030115286A1 29 57
US20020095456A1 5 30
US20140233478A1 11 9
US20130301569A1 11 11
US20120101925A1 15 40
US20050097019A1 43 50
US20070143158A1 31 45
US20140257989A1 14 22
US20100332315A1 29 37
US20100280956A1 21 36
US20130165887A1 13 72
US20050276525A1 37 54
US20110184367A1 31 33
US20120177307A1 18 48
US20110102443A1 13 75
US20070008324A1 10 35
US20050001844A1 78 66
US20110224575A1 14 128
US20090326412A1 13 42
US20090043258A1 5 33
US20100160816A1 22 58
US20100160823A1 30 23
US20120207217A1 1 40
US20040161038A1 13 24
US20030202595A1 9 15
US20140189629A1 10 50
US20050281119A1 11 15
US20100077373A1 33 40
US20150032622A1 5 100
US20030163424A1 8 34
US20110238510A1 26 77
US20100161457A1 3 19
US20020152134A1 14 45
US20150039493A1 8 33
US20110015960A1 31 29
US20120054000A1 12 7
US20020174030A1 10 25
US20130272294A1 15 60
US20080273522A1 13 35
US20110098052A1 15 22
US20110117907A1 5 22
US20140271515A1 7 22
US20120045493A1 2 14
US20120131509A1 6 32
US20080005698A1 6 16
US20100060655A1 21 27
US20100077356A1 5 13
US20100167712A1 12 17
US20140176967A1 6 18
US20070058859A1 14 15
US20130165293A1 18 38
US20040056633A1 18 40
US20120288499A1 4 12
US20070178106A1 4 15
US20080228565A1 29 116
US20020065713A1 26 45
US20060178986A1 15 23
US20060282410A1 7 14
US20070156528A1 12 23
US20140212054A1 9 27
US20020181802A1 8 14
US20030016883A1 10 31
US20110243466A1 19 49
US20140365098A1 11 21
US20080201028A1 5 19
US10204356B2 31 54
US20020099600A1 160 85
US06907566B1 10 28
US20140047384A1 13 54
US20040220836A1 12 38
US20090281835A1 13 77
US20110035193A1 15 39
US20070298508A1 49 48
US20140256315A1 3 30
US20050254469A1 12 19
US20120295086A1 9 8
US20080262116A1 6 6
US11207042B2 17 110
US20100240986A1 17 18
US20130056542A1 8 40
US20070152058A1 78 162
US20130265490A1 4 10
US20090322881A1 14 64
US20120078809A1 41 90
US20070245297A1 14 17
US20090265684A1 60 44
US20130116602A1 9 18
US20070118056A1 18 26
US20140039978A1 30 40
US20110029376A1 33 21
US20100082425A1 16 5
US20050256759A1 7 3
US20050234718A1 17 23
US20080082299A1 20 25
US20110070173A1 12 34
US20010046507A1 1 13
US20030064046A1 9 14
US20090222274A1 12 55
US20090182872A1 16 28
US20020198940A1 6 26
US20080319778A1 10 26
US20090187442A1 16 27
US20080275916A1 18 44
US20090327346A1 20 45
US20020156679A1 25 31
US20070094083A1 52 34
US20080134043A1 14 50
US20110038825A1 13 42
US5459197A 11 18
US5561187A 19 22
US4147679A 14 27
US20140068208A1 5 18
US20110252284A1 19 45
US20120106249A1 13 34
US20120209628A1 5 95
US20010012913A1 9 21
US20020007285A1 16 46
US20020099570A1 17 34
US20030130871A1 16 11
US20070106531A1 8 27
US20140101345A1 6 40
US20100146307A1 18 46
US20110012793A1 7 24
US20120268145A1 5 11
US20100057946A1 2 7
US20140123274A1 15 13
US20080172735A1 7 16
US20140342293A1 4 3
US20050221982A1 13 1
US20130119109A1 6 44
US20120223121A1 7 25
US20100213240A1 8 24
US20140364856A1 6 18
US20030069591A1 47 102
US09828767B2 34 62
US20080289267A1 40 31
US20050235594A1 22 64
US20100296924A1 1 4
US20090089070A1 8 32
US20050169449A1 6 20
US20030225725A1 19 78
US20120031548A1 31 44
US20030127193A1 20 39
US20100161542A1 34 66
US20020184181A1 17 12
US20080243967A1 7 31
US20110302959A1 8 23
US20080104994A1 4 12
US20130018011A1 12 12
US20100016251A1 205 36
US20130097125A1 20 42
US20020173997A1 17 33
US20120323558A1 18 13
US20110262309A1 18 27
US20100062457A1 3 9
US20050260681A1 25 59
US20060141541A1 10 28
US7892751B2 4 16
US20100089392A1 6 54
US20060180147A1 3 27
US20070144515A1 9 37
US20100018526A1 6 38
US20140082466A1 6 18
US20130124980A1 16 29
US20120066635A1 23 30
US20010029527A1 2 18
US20060236264A1 23 38
US20060136244A1 14 135
US20010020295A1 3 8
US20020002567A1 20 23
US20040189682A1 15 40
US20050120061A1 20 23
US20050209903A1 42 95
US20130074507A1 6 9
US20100077764A1 6 20
US20130154343A1 13 45
US20100256885A1 9 16
US20130266842A1 3 11
US20090111025A1 1 10
US20120098700A1 9 9
US20090115656A1 7 20
US20140067617A1 19 210
US20020019784A1 84 85
US20080296373A1 7 26
US20100137004A1 21 23
US20050182686A1 5 19
US20140114918A1 20 16
US20120198489A1 15 42
US20070180485A1 5 28
US20070206741A1 8 16
US20090144627A1 7 41
US20090031004A1 30 84
US20100131304A1 11 90
US20070257804A1 13 20
US20080064446A1 10 26
US20080255888A1 12 15
US20090082948A1 13 28
US20130053678A1 10 136
US20040263172A1 22 30
US20090163980A1 17 64
US20090236333A1 6 5
US07259560B2 8 33
US20120093804A1 39 38
US09943992B2 11 22
US20070177330A1 17 37
US20140136785A1 9 80
US20120159073A1 8 21
US20100191916A1 10 19
US20030221072A1 15 20
US20130311724A1 7 35
US20070239938A1 9 20
US20100082628A1 6 21
US20090043797A1 22 43
US20130125886A1 13 90
US20060120969A1 6 26
US20050043228A1 8 15
US20040121964A1 1 18
US20020065239A1 6 15
US20080260838A1 19 8
US20050064989A1 2 22
US20090026008A1 4 4
US20110017340A1 11 11
US20110288717A1 4 10
US20120129651A1 10 18
US20130319349A1 6 9
US20140075925A1 4 20
US20080302088A1 8 28
US20100107617A1 13 20
US20140358673A1 32 152
US20120089455A1 20 17
US20080288328A1 8 16
US20110264519A1 3 3
US20120278158A1 15 20
US20140129614A1 16 66
US20050114171A1 11 21
US20100037151A1 15 60
US08392503B2 29 67
US20130149384A1 1 3
US20020155128A1 12 28
US20020058043A1 4 15
US09498526B2 1 10
US20130332817A1 14 96
US20060271671A1 34 51
US20080275980A1 23 24
US20120151329A1 14 7
US20140215339A1 6 52
US20120110517A1 6 30
US20120306772A1 10 36
US20110031278A1 3 24
US20020074359A1 15 20
US20050087555A1 35 63
US20110099117A1 2 15
US20030204743A1 17 15
US20070044139A1 23 17
US20130018703A1 41 42
US20080247320A1 7 19
US20140297321A1 13 39
US20110010401A1 30 27
US20110173346A1 8 16
US20110119088A1 11 38
US20140235376A1 2 48
US20070049431A1 11 15
US20100323830A1 44 40
US20020037780A1 4 12
US20100240477A1 9 11
US20030003064A1 8 16
US20150081452A1 21 13
US20030177063A1 33 37
US20150109968A1 10 52
US20130227006A1 6 16
US08970660B1 13 27
US20070002779A1 10 40
US20110149810A1 12 37
US20140157166A1 20 75
US20100058215A1 4 6
US20100332226A1 7 11
US20110074812A1 5 16
US20110119611A1 10 20
US20130139107A1 10 5
US20140281689A1 10 13
US20100031082A1 28 28
US20120268142A1 7 69
US20100295564A1 27 35
US20090153152A1 4 21
US20100033196A1 11 51
US20130060353A1 6 24
US20050107895A1 17 15
US7860586B2 3 19
US20130006330A1 17 120
US20090118796A1 20 14
US20110046698A1 7 6
US20110202103A1 12 13
US20120326299A1 8 66
US20090294958A1 19 19
US20090278264A1 11 30
US20090283903A1 4 8
US20070176292A1 12 10
US20090115058A1 21 25
US20070184643A1 6 12
US20150112410A1 14 22
US20040111041A1 11 12
US20140146394A1 5 22
US20100149073A1 32 69
US20140250456A1 14 104
US20100211970A1 5 16
US20110103770A1 12 21
US20120159533A1 9 26
US20140128047A1 8 40
US10031183B2 19 273
US20130306084A1 5 26
US20050157578A1 3 14
US20020164169A1 27 61
US20040017203A1 31 38
US20130319440A1 2 7
US20110126848A1 2 7
US20130220315A1 10 15
US20130332246A1 7 44
US08812419B1 27 26
US20080294524A1 12 14
US20130309048A1 3 25
US20140265113A1 8 78
US20130300058A1 6 51
US20130167967A1 16 57
US20070235595A1 5 13
US20130042939A1 12 25
US20020104715A1 7 17
US10375223B2 23 135
US20090177981A1 27 19
US20070146347A1 9 46
US20020030271A1 9 16
US20070010292A1 8 38
US20050044500A1 1 11
US20100303723A1 5 4
US7488792B2 2 3
US20150146811A1 2 9
US20110176497A1 9 40
US10592218B2 7 40
US20010016682A1 14 23
US20080274447A1 6 7
US20130206139A1 23 60
US20090314295A1 9 18
US20060058070A1 1 12
US07454800B2 10 29
US20140059700A1 20 44
US20090198697A1 31 32
US20120215780A1 3 19
US20130262467A1 5 36
US20080222170A1 10 31
US20070016553A1 7 20
US20150108193A1 5 4
US20060289575A1 18 16
US20140323296A1 1 9
US20050065034A1 7 7
US20130057678A1 11 30
US20050264672A1 43 39
US20140114514A1 13 64
US20080300743A1 8 26
US20110264317A1 27 37
US20110246013A1 44 123
US20110307134A1 17 26
US20150088965A1 5 40
US20100235528A1 26 78
US20110296048A1 6 8
US20150106010A1 13 19
US20140257621A1 10 16
US20140313942A1 6 36
US20030078844A1 13 112
US20020002136A1 1 2
US20020002146A1 6 13
US20130292320A1 37 48
US20060016753A1 16 22
US20110277844A1 3 14
US5639925A 11 26
US20110313397A1 9 12
US20070093761A1 3 4
US20130144694A1 1 54
US20110282821A1 9 30
US20090063254A1 5 12
US20090198625A1 5 14
US20110246383A1 9 180
US20090160859A1 30 32
US20110060649A1 10 15
US20070214180A1 17 36
US20090070852A1 11 8
US20110010384A1 16 3
US20130144695A1 4 30
US20140095251A1 4 60
US20080091535A1 14 42
US20080033852A1 12 44
US20120005053A1 17 26
US20120178699A1 6 17
US20050208015A1 19 18
US20140288994A1 16 22
US20050043982A1 7 42
US20140028684A1 7 18
US20080126432A1 33 38
US20040158547A1 6 24
US20110101970A1 7 108
US20050021207A1 2 8
US20060192553A1 2 24
US20050062467A1 18 38
US20040004474A1 2 7
US20140113166A1 14 26
US20100247987A1 33 32
US20140200948A1 10 12
US20090133027A1 21 12
US20140289021A1 6 15
US20130104950A1 6 240
US20050121064A1 17 29
US20040145049A1 21 28
US20090293928A1 9 15
US20070095381A1 17 17
US20100239049A1 12 28
US20100259327A1 11 25
US20130046552A1 27 217
US20040138924A1 30 104
US20020035486A1 20 64
US20030151630A1 4 15
US20070282666A1 76 89
US20030135095A1 22 88
US20050273359A1 13 22
US20020062248A1 9 22
US20140074614A1 15 91
US20120101952A1 20 30
US08565718B1 9 12
US20090132347A1 23 44
US20100161319A1 66 47
US20030212619A1 6 11
US20100262487A1 28 24
US20120115433A1 2 23
US20130297894A1 2 6
US20080177935A1 7 15
US20110161562A1 3 19
US20110250919A1 16 31
US20120311439A1 49 56
US20040205663A1 16 13
US20090193332A1 18 13
US20120297445A1 5 33
US20080163347A1 7 9
US20130018836A1 14 13
US20090049518A1 12 52
US20130019125A1 103 75
US20050021212A1 21 13
US20140110440A1 8 9
US20040222246A1 21 25
US20070018215A1 34 43
US20030211702A1 17 43
US20130078182A1 15 96
US20140137538A1 6 13
US20090100342A1 38 108
US20060058951A1 11 33
US20080134088A1 9 11
US20150181429A1 6 38
US20060037073A1 4 14
US20060173917A1 5 23
US20130188852A1 2 92
US20080242968A1 6 23
US20100191541A1 12 19
US20090088620A1 17 34
US20070118399A1 6 20
US20140222801A1 4 84
US20120271822A1 15 31
US20120030588A1 18 34
US20120232955A1 19 86
US20130176944A1 8 51
US20090010217A1 3 31
US20070165636A1 6 37
US20090003570A1 30 57
US20110197290A1 6 33
US8546643B2 4 7
US20100138939A1 7 13
US20130274336A1 26 20
US20150073906A1 6 19
US20110246306A1 15 25
US20120271640A1 2 18
US20080091406A1 14 10
US20090164110A1 5 110
US20070005206A1 33 77
US20120269419A1 22 52
US20080144895A1 18 47
US20060275844A1 24 58
US20100161577A1 12 36
US20060136459A1 23 13
US20090319932A1 22 35
US20110251052A1 10 12
US20140169194A1 24 17
US20120008514A1 6 13
US20110137103A1 23 225
US20060100475A1 4 20
US20040220917A1 6 6
US20030163461A1 6 19
US20060229515A1 8 27
US20020026127A1 54 124
US20080140840A1 13 56
US20010003194A1 2 16
US20040017310A1 65 43
US20040192342A1 19 44
US20070255831A1 16 29
US20100277276A1 59 53
US20070168390A1 11 20
US20120285951A1 7 18
US20030155275A1 11 36
US20060027578A1 3 8
US20110150717A1 7 60
US5874375A 2 6
US20040134172A1 11 19
US20060149623A1 4 2
US20140218452A1 1 3
US20030069329A1 9 9
US20140214558A1 11 15
US20100195505A1 9 36
US20080247366A1 32 21
US20030188028A1 15 25
US20100115732A1 9 24
US20080123258A1 10 29
US20060059666A1 1 6
US20150127256A1 8 110
US20060293839A1 20 14
US20100049431A1 8 22
US20090240428A1 5 18
US20090191514A1 22 49
US20100125409A1 47 44
US20130209232A1 11 38
US20120167389A1 18 25
US20110293423A1 14 32
US20120084154A1 3 133
US20090060606A1 12 22
US20060144915A1 26 38
US20090014515A1 11 9
US20090249195A1 20 36
US20100185726A1 7 20
US20100018984A1 5 10
US20090017803A1 8 13
US20090100037A1 7 25
US20080036586A1 19 10
US20070042812A1 7 21
US20150142655A1 10 22
US20050192895A1 8 16
US20100205062A1 15 41
US20140161952A1 6 11
US20100199857A1 30 47
US20150030998A1 11 3
US20100184005A1 1 6
US20050233733A1 43 82
US20050158697A1 16 29
US20070283034A1 8 14
US20040139396A1 55 71
US20130145280A1 6 21
US20060184578A1 14 16
US20140300494A1 7 20
US20090146846A1 9 9
US20080027639A1 2 6
US20150279195A1 6 34
US20140052342A1 7 31
US20120232749A1 5 18
US20140376160A1 7 28
US20070122694A1 5 12
US20140011064A1 23 20
US20150007322A1 11 36
US20120110174A1 9 24
US20120291138A1 20 18
US20120317645A1 22 39
US20140188231A1 21 23
US20110060342A1 4 10
US20110145588A1 18 72
US20060030904A1 10 33
US20060190051A1 2 13
US20130173350A9 3 40
US20050246190A1 11 23
US20070192221A1 2 10
US20100204174A1 2 10
US20040241215A1 20 76
US20040043135A1 2 8
US20140070155A1 2 20
US20110108792A1 9 13
US20110165753A1 7 22
US20130163593A1 42 184
US20070165592A1 15 15
US20060193327A1 14 28
US20080209099A1 14 37
US20030217219A1 3 20
US20150286619A1 4 22
US20140359480A1 10 18
US20150088566A1 15 128
US20050096972A1 12 17
US20040267743A1 33 38
US20060136273A1 3 22
US20060242024A1 15 21
US20060253316A1 25 28
US20060036524A1 15 47
US20070112791A1 9 13
US08805805B1 20 21
US20140115069A1 12 84
US20090319926A1 8 32
US20100174579A1 10 34
US20100250322A1 18 62
US20120239451A1 24 44
US20090144637A1 8 42
US20140199542A1 9 33
US20100255984A1 8 25
US20110240111A1 2 3
US20150319418A1 12 42
US20100162286A1 13 19
US20090183210A1 17 11
US20150066259A1 3 34
US20020093202A1 6 23
US20090236159A1 3 10
US20140100564A1 33 74
US20110046623A1 10 32
US20090182327A1 19 50
US20150023160A1 12 80
US20110194539A1 10 11
US20120149352A1 18 47
US20140019154A1 3 48
US20020087053A1 19 39
US20070005394A1 9 21
US20110161289A1 14 43
US20150102427A1 11 56
US20060071273A1 3 10
US20120187483A1 16 20
US10014915B2 8 48
US20090005121A1 11 46
US20100119002A1 5 20
US20110085459A1 6 35
US20110172301A1 9 24
US20030180833A1 5 24
US20040132821A1 7 22
US20140088413A1 14 74
US20090137952A1 83 149
US20080071143A1 9 19
US20160073836A1 19 58
US20140021215A1 12 24
US20100032443A1 5 12
US20150214136A1 19 10
US20090032917A1 6 12
US20140163813A1 4 42
US20120316671A1 14 45
US20030209375A1 31 98
US20130179473A1 11 31
US20130019100A1 3 48
US20020194499A1 10 49
US20050050323A1 13 32
US20020162021A1 36 70
US20140255646A1 11 48
US20100178495A1 5 24
US20050053787A1 6 7
US20130012924A1 34 40
US20080108975A1 37 20
US20130168492A1 17 29
US20070166162A1 19 39
US20130281821A1 5 62
US20070225559A1 10 23
US20130254333A1 6 14
US20020099957A1 32 44
US20140337217A1 8 42
US20130006823A1 14 34
US20120244885A1 21 28
US20100241535A1 54 51
US20140379519A1 33 31
US06950807B2 32 81
US09894520B2 9 32
US20070209081A1 13 32
US20150245111A1 17 16
US20080172293A1 9 16
US20170004131A1 9 185
US20030115218A1 24 74
US20050289152A1 17 17
US20150254088A1 13 37
US20150248366A1 12 19
US20140281280A1 9 22
US20120179972A1 8 11
US20090313244A1 15 21
US20150102783A1 5 22
US20080157724A1 17 50
US20150059795A1 1 8
US20020131946A1 1 2
US20050196368A1 6 20
US20130325575A1 57 110
US20120215609A1 14 40
US20130173372A1 17 23
US20150100372A1 31 27
US20080228544A1 19 37
US20090192918A1 7 23
US20120072264A1 24 36
US20130253826A1 9 10
US20010029425A1 15 30
US20140164136A1 9 11
US20110264522A1 14 10
US20150196845A1 16 56
US20040054592A1 25 87
US20120196646A1 24 52
US20160004411A1 20 21
US20080168364A1 12 22
US20150329217A1 3 22
US20080243383A1 14 61
US20140142838A1 3 7
US20140258773A1 3 14
US20080126832A1 15 74
US20130094502A1 24 11
US20090276686A1 8 16
US20140250011A1 17 32
US20030191709A1 8 32
US20110302083A1 41 29
US10427452B2 15 33
US20030189373A1 15 35
US20150199487A1 19 54
US20090043253A1 5 9
US20120211566A1 27 20
US20100170561A1 4 4
US20070240754A1 3 14
US10119831B2 24 287
US20100070253A1 13 13
US20120150436A1 9 28
US20100225644A1 17 35
US20040001114A1 29 13
US20070010941A1 18 73
US20060253245A1 15 10
US20110016423A1 23 23
US20100275141A1 14 15
US20100028628A1 3 20
US20030124397A1 18 19
US20140310745A1 10 27
US20080046924A1 23 108
US20110251233A1 4 7
US20060239928A1 3 9
US20130018569A1 4 22
US20070080006A1 5 17
US20070170778A1 24 30
US20130082074A1 13 26
US20100288796A1 1 14
US20120103330A1 2 13
US20170139909A1 37 68
US20100235335A1 20 58
US06886016B2 15 33
US20110035239A1 19 80
US20070100720A1 9 30
US20090292562A1 25 60
US20090018896A1 9 8
US20070260523A1 18 64
US20130218666A1 23 19
US20110035278A1 16 25
US20140170376A1 8 22
US20090223600A1 7 8
US20110186180A1 38 43
US20140282178A1 8 92
US20100107141A1 27 21
US20120047454A1 18 23
US20080228685A1 15 17
US20110126154A1 14 23
US20140120063A1 2 6
US20060241063A1 3 13
US20140126655A1 21 60
US20140036702A1 19 50
US20130051264A1 2 23
US20140156412A1 20 156
US20120005222A1 7 19
US20120005105A1 17 39
US20090063229A1 23 20
US20110047035A1 40 24
US20140289697A1 29 23
US20120036440A1 5 9
US20150144517A1 1 5
US20050167307A1 2 1
US20160310833A1 27 26
